meters,price,bathrooms,category,link,municipality,operation,owner,rooms
105 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/95295825/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,4
135 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/95295819/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,5
390 m² ,€ 399.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95444669/,Alicante - Alacant,Venta,Luper Inmobiliaria,8
67 m²,€ 172.000,1 baño,Piso,https://www.indomio.es/anuncios/95512403/,Alicante - Alacant,Venta,Costa Blanca Eiendom,4
69 m²,€ 270.000,1 baño,Piso,https://www.indomio.es/anuncios/95589051/,Alicante - Alacant,Venta,Habitalia Alicante,3
100 m²,€ 179.000,2 baños,Piso,https://www.indomio.es/anuncios/95605435/,Alicante - Alacant,Venta,Inmobeach,5
155 m²,€ 270.000,3 baños,Piso,https://www.indomio.es/anuncios/95606869/,Alicante - Alacant,Venta,URBANE,7
110 m²,€ 345.000,3 baños,Piso,https://www.indomio.es/anuncios/95771061/,Alicante - Alacant,Venta,New House Alicante,6
120 m²,€ 359.000,2 baños,Piso,https://www.indomio.es/anuncios/95856239/,Alicante - Alacant,Venta,RE/MAX Inmomás,4
76 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/95933351/,Alicante - Alacant,Venta,Home Target Inmobiliaria,4
171 m²,€ 445.000,3 baños,Chalet,https://www.indomio.es/anuncios/95952277/,Alicante - Alacant,Venta,Home Target Inmobiliaria,7
120 m²,€ 319.000,2 baños,Piso,https://www.indomio.es/anuncios/95961499/,Alicante - Alacant,Venta,Inmocosta Servicios Inmobiliarios,6
130 m²,€ 309.950,1 baño,Piso,https://www.indomio.es/anuncios/96002909/,Alicante - Alacant,Venta,Inmoparadise.com,3
84 m²,€ 77.000,1 baño,Piso,https://www.indomio.es/anuncios/95969623/,Alicante - Alacant,Venta,Inmofreelance,3
208 m²,€ 595.000,2 baños,Piso,https://www.indomio.es/anuncios/96001857/,Alicante - Alacant,Venta,"Dreamscapeestate, S.L.",6
1.400 m² ,€ 1.600.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95707467/,Alicante - Alacant,Venta,Alquilotucasa Monovar,7
115 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/80185025/,Alicante - Alacant,Venta,Fincas Hg,5
190 m² ,€ 304.999,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/96004999/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,7
370 m²,€ 590.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/90582849/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,8
187 m²,€ 500.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/92462629/,Alicante - Alacant,Venta,Santos Costa Blanca,7
66 m²,€ 305.000,1 baño,Piso,https://www.indomio.es/anuncios/93108283/,Alicante - Alacant,Venta,RuralCoast,3
570 m² ,€ 299.900,3 baños,Casa rústica,https://www.indomio.es/anuncios/95429107/,Alicante - Alacant,Venta,Alicante Real Estate,9
1.600 m²,€ 3.000.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/93822917/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,9
140 m²,€ 173.999,2 baños,Piso,https://www.indomio.es/anuncios/93259247/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
63 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95674775/,Alicante - Alacant,Venta,Real Costa Home,4
74 m²,€ 260.000,1 baño,Piso,https://www.indomio.es/anuncios/94115693/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,3
270 m²,€ 160.000,2 baños,Chalet,https://www.indomio.es/anuncios/94301683/,Alicante - Alacant,Venta,inmosoluciones,9
575 m²,€ 1.100.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94379727/,Alicante - Alacant,Venta,Alto Inmobiliaria,7
71 m²,€ 169.900,2 baños,Piso,https://www.indomio.es/anuncios/95951405/,Alicante - Alacant,Venta,Marmax Realty,3
109 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/93332011/,Alicante - Alacant,Venta,San Jose Inversiones,5
116 m²,€ 149.900,2 baños,Piso,https://www.indomio.es/anuncios/93348647/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,5
378 m²,€ 775.000,3+ baños,Casa adosada ,https://www.indomio.es/anuncios/93499487/,Alicante - Alacant,Venta,,5
60 m²,€ 155.000,2 baños,Piso,https://www.indomio.es/anuncios/93756533/,Alicante - Alacant,Venta,Alto Inmobiliaria,4
160 m²,€ 750.000,3 baños,Piso,https://www.indomio.es/anuncios/93829745/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,5
95 m²,€ 280.000,2 baños,Piso,https://www.indomio.es/anuncios/93849765/,Alicante - Alacant,Venta,InmoQUEST,5
275 m²,€ 850.000,3+ baños,Casa pareada,https://www.indomio.es/anuncios/94485009/,Alicante - Alacant,Venta,Grupo Immosol,5
87 m²,€ 97.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94560341/,Alicante - Alacant,Venta,Amura Inmobiliaria Alicante,4
114 m²,€ 189.000,2 baños,Piso,https://www.indomio.es/anuncios/94727817/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,6
98 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/94920907/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
96 m²,€ 210.000,1 baño,Piso,https://www.indomio.es/anuncios/95595963/,Alicante - Alacant,Venta,Idealpisos,3
173 m²,€ 975.000,2 baños,Piso,https://www.indomio.es/anuncios/95268353/,Alicante - Alacant,Venta,YBC Group,5
125 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/95753577/,Alicante - Alacant,Venta,Grupo Economicasa Alicante,6
70 m²,€ 95.000,1 baño,Piso,https://www.indomio.es/anuncios/95388171/,Alicante - Alacant,Venta,Rafi Martinez Servicios Inmobiliarios,4
104 m² ,€ 265.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95704811/,Alicante - Alacant,Venta,Fincas Quer,8
85 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/95520129/,Alicante - Alacant,Venta,GESTION Y MEDIACION,4
113 m²,€ 165.000,1 baño,Piso,https://www.indomio.es/anuncios/95095861/,Alicante - Alacant,Venta,YBC Group,4
143 m² ,€ 250.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95708243/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
189 m²,€ 395.000,2 baños,Piso,https://www.indomio.es/anuncios/95209155/,Alicante - Alacant,Venta,Evani Internacional Consulting,7
139 m²,€ 187.000,2 baños,Piso,https://www.indomio.es/anuncios/95259307/,Alicante - Alacant,Venta,Percan Inmobiliaria,6
95 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/95562057/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
120 m²,€ 227.000,2 baños,Piso,https://www.indomio.es/anuncios/95604957/,Alicante - Alacant,Venta,Inmobeach,5
149 m²,€ 490.000,2 baños,Ático,https://www.indomio.es/anuncios/95592281/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,5
57 m²,€ 52.500,1 baño,Piso ,https://www.indomio.es/anuncios/95783757/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO SIDI-IFNI SLU,4
240 m² ,€ 330.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95780885/,Alicante - Alacant,Venta,Eden Casas Alicante,6
120 m²,€ 183.000,,Casa adosada,https://www.indomio.es/anuncios/95848317/,Alicante - Alacant,Venta,MyM Inmobiliaria Gestión Integral,2
71 m²,€ 282.000,2 baños,Piso,https://www.indomio.es/anuncios/95858293/,Alicante - Alacant,Venta,Anveran Real Estate,4
198 m²,€ 335.000,2 baños,Piso,https://www.indomio.es/anuncios/95852861/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,7
107 m²,€ 399.000,2 baños,Piso,https://www.indomio.es/anuncios/95875647/,Alicante - Alacant,Venta,Rcinmuebles,5
60 m²,€ 340.000,1 baño,Piso,https://www.indomio.es/anuncios/95893861/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,2
115 m²,€ 343.500,2 baños,Piso,https://www.indomio.es/anuncios/95907717/,Alicante - Alacant,Venta,Mivo Real Estate,5
80 m²,€ 172.500,1 baño,Piso,https://www.indomio.es/anuncios/95915821/,Alicante - Alacant,Venta,RE/MAX Inmomás,3
69 m²,€ 270.000,1 baño,Piso,https://www.indomio.es/anuncios/95875643/,Alicante - Alacant,Venta,Rcinmuebles,3
83 m²,€ 180.250,1 baño,Piso,https://www.indomio.es/anuncios/95944415/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
1.100 m² ,€ 7.200.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95954063/,Alicante - Alacant,Venta,Immo Altea,5
154 m²,€ 575.000,3 baños,Chalet,https://www.indomio.es/anuncios/95960595/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
107 m² ,€ 290.000,2 baños,Piso ,https://www.indomio.es/anuncios/95970019/,Alicante - Alacant,Venta,,5
50 m²,€ 84.000,1 baño,Piso,https://www.indomio.es/anuncios/95397771/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,3
112 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/95987963/,Alicante - Alacant,Venta,Margamora,5
70 m²,€ 90.000,1 baño,Dúplex,https://www.indomio.es/anuncios/95999705/,Alicante - Alacant,Venta,Housegur Real Estate,4
95 m²,€ 305.000,2 baños,Piso,https://www.indomio.es/anuncios/83484323/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
100 m² ,€ 179.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95701327/,Alicante - Alacant,Venta,Fincas Hg,2
1.326 m²,€ 299.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/85642651/,Alicante - Alacant,Venta,Inmobiliaria Antonio DÍez,7
5.000 m²,€ 252.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/85672185/,Alicante - Alacant,Venta,Luper Inmobiliaria,5
270 m²,€ 600.000,3+ baños,Piso,https://www.indomio.es/anuncios/88279821/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
1.200 m²,€ 860.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/90272203/,Alicante - Alacant,Venta,Inmobiliaria Antonio DÍez,6
135 m²,€ 775.000,1 baño,Piso,https://www.indomio.es/anuncios/91039445/,Alicante - Alacant,Venta,Housell,3
108 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/95595899/,Alicante - Alacant,Venta,Idealpisos,5
200 m² ,€ 240.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/92286233/,Alicante - Alacant,Venta,Immo Altea,6
94 m²,€ 305.000,2 baños,Piso,https://www.indomio.es/anuncios/93033829/,Alicante - Alacant,Venta,Twenty Two Real Estate,4
256 m²,€ 406.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/93055419/,Alicante - Alacant,Venta,San Jose Inversiones,6
85 m² ,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/92627701/,Alicante - Alacant,Venta,Topbrokers,4
158 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/92648903/,Alicante - Alacant,Venta,Housell,6
124 m²,€ 48.000,2 baños,Piso ,https://www.indomio.es/anuncios/92216467/,Alicante - Alacant,Venta,,6
88 m²,€ 305.000,2 baños,Ático,https://www.indomio.es/anuncios/95596395/,Alicante - Alacant,Venta,Alicante Real Estate,4
866 m² ,€ 1.199.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95715333/,Alicante - Alacant,Venta,Residencia Hun,10
2.000 m²,€ 270.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93816087/,Alicante - Alacant,Venta,Luper Inmobiliaria,6
82 m²,€ 380.000,1 baño,Piso,https://www.indomio.es/anuncios/93974447/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,3
137 m²,€ 142.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/94116473/,Alicante - Alacant,Venta,Inmo Sweet Home,5
89 m²,€ 498.000,2 baños,Ático,https://www.indomio.es/anuncios/95189357/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,4
111 m²,€ 335.000,2 baños,Piso,https://www.indomio.es/anuncios/95209085/,Alicante - Alacant,Venta,RualCasa,6
100 m²,€ 430.000,,Piso,https://www.indomio.es/anuncios/95262893/,Alicante - Alacant,Venta,Nat Inmobiliaria,2
271 m² ,€ 317.000,2 baños,Chalet,https://www.indomio.es/anuncios/95288723/,Alicante - Alacant,Venta,Spain Property Shop,5
315 m²,€ 629.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95414125/,Alicante - Alacant,Venta,Percan Inmobiliaria,7
121 m²,€ 249.999,2 baños,Piso,https://www.indomio.es/anuncios/95470699/,Alicante - Alacant,Venta,Grupo Arai,6
57 m²,€ 86.000,1 baño,Piso,https://www.indomio.es/anuncios/95490917/,Alicante - Alacant,Venta,Percan Inmobiliaria,3
150 m² ,€ 254.800,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95684131/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
161 m²,€ 389.900,2 baños,Piso,https://www.indomio.es/anuncios/95527205/,Alicante - Alacant,Venta,Costa Blanca Eiendom,6
102 m²,€ 149.900,2 baños,Piso,https://www.indomio.es/anuncios/95460733/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
85 m²,€ 84.000,1 baño,Piso,https://www.indomio.es/anuncios/95469719/,Alicante - Alacant,Venta,Rcinmuebles,3
,€ 160.000,1 baño,Piso,https://www.indomio.es/anuncios/95466791/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,2
122 m²,€ 235.000,2 baños,Piso,https://www.indomio.es/anuncios/95476573/,Alicante - Alacant,Venta,Toro28 S.L.,5
100 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95516049/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
75 m²,€ 115.000,1 baño,Piso ,https://www.indomio.es/anuncios/95594311/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: OFICINA INMOBILIARIA BENALUA SLU,5
189 m²,€ 360.000,2 baños,Piso,https://www.indomio.es/anuncios/95605529/,Alicante - Alacant,Venta,Inmobeach,7
112 m²,€ 179.500,2 baños,Piso,https://www.indomio.es/anuncios/95623855/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,6
,€ 230.000,,Piso,https://www.indomio.es/anuncios/95661635/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,2
435 m²,€ 634.400,2 baños,Chalet,https://www.indomio.es/anuncios/95644253/,Alicante - Alacant,Venta,Inmobiliaria y Servicios el Altet,7
95 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95673691/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
96 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/95750485/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,4
108 m²,€ 179.900,2 baños,Piso,https://www.indomio.es/anuncios/95804397/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
600 m²,€ 2.000.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95820339/,Alicante - Alacant,Venta,New House Alicante,7
354 m²,€ 2.150.000,3 baños,Piso,https://www.indomio.es/anuncios/95841475/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,7
65 m² ,€ 194.000,1 baño,Piso,https://www.indomio.es/anuncios/95863195/,Alicante - Alacant,Venta,Costa Blanca Eiendom,3
200 m²,€ 554.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95827823/,Alicante - Alacant,Venta,INMOGLOBAL,7
165 m² ,€ 349.900,3 baños,Chalet,https://www.indomio.es/anuncios/95882633/,Alicante - Alacant,Venta,Viva Costa,7
114 m²,€ 167.000,2 baños,Piso,https://www.indomio.es/anuncios/95917017/,Alicante - Alacant,Venta,Fuentes De Inmuebles,6
290 m²,€ 598.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95933537/,Alicante - Alacant,Venta,Home Target Inmobiliaria,8
83 m²,€ 152.000,1 baño,Piso,https://www.indomio.es/anuncios/95937373/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
90 m²,€ 106.000,1 baño,Piso,https://www.indomio.es/anuncios/95956151/,Alicante - Alacant,Venta,Margamora,4
101 m²,€ 449.000,2 baños,Piso,https://www.indomio.es/anuncios/95985225/,Alicante - Alacant,Venta,RuralCoast,5
81 m²,€ 64.900,1 baño,Piso,https://www.indomio.es/anuncios/96001957/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,4
380 m² ,€ 315.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95696305/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,6
154 m²,€ 195.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/71228170/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
179 m²,€ 398.500,2 baños,Piso,https://www.indomio.es/anuncios/85800157/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,9
137 m²,€ 140.000,2 baños,Piso ,https://www.indomio.es/anuncios/90125081/,Alicante - Alacant,Venta,,7
140 m²,€ 1.500.000,3 baños,Piso,https://www.indomio.es/anuncios/92495637/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
332 m² ,€ 1.960.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93156419/,Alicante - Alacant,Venta,Immo Altea,7
140 m²,€ 360.000,2 baños,Piso,https://www.indomio.es/anuncios/93519803/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
168 m²,€ 250.000,3 baños,Piso,https://www.indomio.es/anuncios/93849799/,Alicante - Alacant,Venta,InmoQUEST,8
170 m²,€ 272.000,2 baños,Piso,https://www.indomio.es/anuncios/94424957/,Alicante - Alacant,Venta,Inmofreelance,6
105 m²,€ 225.000,1 baño,Casa adosada,https://www.indomio.es/anuncios/94500177/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,3
,Precio a consultar,,Piso,https://www.indomio.es/anuncios/94394413/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,
166 m²,€ 268.000,2 baños,Piso,https://www.indomio.es/anuncios/94426519/,Alicante - Alacant,Venta,Fundeco,6
122 m²,€ 399.000,2 baños,Ático,https://www.indomio.es/anuncios/94708679/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,5
89 m²,€ 154.500,2 baños,Piso,https://www.indomio.es/anuncios/94727433/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
94 m²,€ 220.000,1 baño,Piso,https://www.indomio.es/anuncios/94849541/,Alicante - Alacant,Venta,HogarAbitat Servicios Inmobiliarios,3
211 m²,€ 319.000,2 baños,Chalet,https://www.indomio.es/anuncios/94959701/,Alicante - Alacant,Venta,Oakwood Properties,5
84 m² ,€ 229.900,1 baño,Piso,https://www.indomio.es/anuncios/95155263/,Alicante - Alacant,Venta,Costa Blanca Eiendom,2
191 m²,€ 410.000,2 baños,Piso,https://www.indomio.es/anuncios/95217049/,Alicante - Alacant,Venta,New House Alicante,6
70 m² ,€ 100.000,1 baño,Piso ,https://www.indomio.es/anuncios/95251063/,Alicante - Alacant,Venta,,3
82 m²,€ 259.000,,Piso,https://www.indomio.es/anuncios/95254739/,Alicante - Alacant,Venta,New House Alicante,2
82 m²,€ 370.000,,Piso,https://www.indomio.es/anuncios/95295801/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,2
130 m²,€ 342.000,2 baños,Piso,https://www.indomio.es/anuncios/95293371/,Alicante - Alacant,Venta,New House Alicante,5
90 m²,€ 132.500,1 baño,Piso,https://www.indomio.es/anuncios/95337059/,Alicante - Alacant,Venta,Kaiser & Wolf,5
135 m²,€ 338.000,2 baños,Piso,https://www.indomio.es/anuncios/95361409/,Alicante - Alacant,Venta,Inmo Mash Alicante,4
130 m²,€ 179.000,2 baños,Piso,https://www.indomio.es/anuncios/95385483/,Alicante - Alacant,Venta,Percan Inmobiliaria,7
102 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95469745/,Alicante - Alacant,Venta,Rcinmuebles,5
66 m²,€ 174.900,1 baño,Piso,https://www.indomio.es/anuncios/95571587/,Alicante - Alacant,Venta,Habitalia Alicante,2
128 m²,€ 475.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94832803/,Alicante - Alacant,Venta,Habitalia Alicante,7
516 m²,€ 998.000,,Edificio,https://www.indomio.es/anuncios/94939181/,Alicante - Alacant,Venta,RE/MAX Inmomás,
140 m²,€ 360.000,2 baños,Piso,https://www.indomio.es/anuncios/95249385/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
121 m²,€ 236.900,1 baño,Piso,https://www.indomio.es/anuncios/94975077/,Alicante - Alacant,Venta,SB Gest,4
152 m²,€ 545.000,3+ baños,Ático,https://www.indomio.es/anuncios/95262873/,Alicante - Alacant,Venta,Nat Inmobiliaria,5
94 m²,€ 270.000,2 baños,Piso,https://www.indomio.es/anuncios/95548575/,Alicante - Alacant,Venta,Solkasa,4
126 m² ,€ 229.000,2 baños,Piso ,https://www.indomio.es/anuncios/95452365/,Alicante - Alacant,Venta,,6
135 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95626403/,Alicante - Alacant,Venta,New House Alicante,6
110 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95561375/,Alicante - Alacant,Venta,Azulcasa,5
,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95203779/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,4
159 m²,€ 267.800,2 baños,Piso,https://www.indomio.es/anuncios/95574853/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,7
110 m²,€ 198.500,1 baño,Piso ,https://www.indomio.es/anuncios/95577621/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: OFICINA INMOBILIARIA SAN BLAS SANTO DOMINGO SLU,4
60 m²,€ 179.000,1 baño,Piso,https://www.indomio.es/anuncios/95611573/,Alicante - Alacant,Venta,Idealpisos,2
,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95779703/,Alicante - Alacant,Venta,LCH Servicios Inmobiliarios,5
37 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/95951593/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,2
